code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2025-03-03,10.19,10.22,10.08,10.15,10.17,43010899.0,436849849.85,0.1465,-0.1967,0,6.582951,0.465503,1.74482,1.221819,1
sh.600000,浦发银行,2025-03-04,10.1,10.19,10.1,10.1,10.15,29769782.0,301634439.35,0.1014,-0.4926,0,6.550523,0.46321,1.736225,1.2158,1
sh.600000,浦发银行,2025-03-05,10.14,10.26,10.05,10.25,10.1,41686357.0,424730035.98,0.142,1.4851,0,6.647808,0.470089,1.762011,1.233856,1
sh.600000,浦发银行,2025-03-06,10.25,10.26,10.08,10.13,10.25,43499424.0,441681583.76,0.1482,-1.1707,0,6.56998,0.464586,1.741382,1.219411,1
sh.600000,浦发银行,2025-03-07,10.15,10.19,10.06,10.14,10.13,37005882.0,374991809.23,0.1261,0.0987,0,6.576465,0.465044,1.743101,1.220615,1
sh.600000,浦发银行,2025-03-10,10.1,10.14,10.01,10.1,10.14,43594496.0,438534235.89,0.1485,-0.3945,0,6.550523,0.46321,1.736225,1.2158,1
sh.600000,浦发银行,2025-03-11,10.04,10.12,10.03,10.12,10.1,35208198.0,354675246.88,0.12,0.198,0,6.563494,0.464127,1.739663,1.218207,1
sh.600000,浦发银行,2025-03-12,10.12,10.18,10.01,10.12,10.12,42868920.0,433414444.54,0.1461,0.0,0,6.563494,0.464127,1.739663,1.218207,1
sh.600000,浦发银行,2025-03-13,10.16,10.25,10.12,10.22,10.12,46714351.0,476613668.59,0.1592,0.9881,0,6.628351,0.468713,1.756854,1.230245,1
sh.600000,浦发银行,2025-03-14,10.28,10.49,10.24,10.42,10.22,78422138.0,815108919.0,0.2672,1.9569,0,6.758064,0.477886,1.791234,1.25432,1
sh.600000,浦发银行,2025-03-17,10.55,10.66,10.39,10.6,10.42,59251416.0,626647199.49,0.2019,1.7274,0,6.874806,0.486141,1.822177,1.275988,1
sh.600000,浦发银行,2025-03-18,10.63,10.72,10.52,10.64,10.6,40970582.0,436226250.27,0.1396,0.3774,0,6.900749,0.487975,1.829053,1.280803,1
sh.600000,浦发银行,2025-03-19,10.59,10.68,10.56,10.65,10.64,34604830.0,367827208.74,0.1179,0.094,0,6.907234,0.488434,1.830772,1.282007,1
sh.600000,浦发银行,2025-03-20,10.64,10.69,10.6,10.66,10.65,29548507.0,314685882.22,0.1007,0.0939,0,6.91372,0.488893,1.832491,1.283211,1
sh.600000,浦发银行,2025-03-21,10.63,10.72,10.41,10.47,10.66,56344163.0,594649833.79,0.192,-1.7824,0,6.790492,0.480179,1.79983,1.260339,1
sh.600000,浦发银行,2025-03-24,10.42,10.63,10.42,10.61,10.47,46449659.0,489527179.23,0.1582,1.3372,0,6.881292,0.4866,1.823896,1.277192,1
sh.600000,浦发银行,2025-03-25,10.65,10.69,10.5,10.61,10.61,37875416.0,401332739.29,0.129,0.0,0,6.881292,0.4866,1.823896,1.277192,1
sh.600000,浦发银行,2025-03-26,10.6,10.61,10.45,10.47,10.61,36660981.0,385049553.58,0.1249,-1.3195,0,6.790492,0.480179,1.79983,1.260339,1
sh.600000,浦发银行,2025-03-27,10.5,10.66,10.47,10.55,10.47,42508671.0,449288518.57,0.1448,0.7641,0,6.842378,0.483848,1.813582,1.269969,1
sh.600000,浦发银行,2025-03-28,10.53,10.57,10.41,10.44,10.55,36572944.0,382165241.29,0.1246,-1.0427,0,6.771035,0.478803,1.794673,1.256728,1
sh.600000,浦发银行,2025-03-31,10.47,10.63,10.35,10.43,10.44,49360687.0,518371937.13,0.1682,-0.0958,0,6.76455,0.468375,1.792953,-3.459128,1
