code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2020-07-01,10.59,10.76,10.55,10.74,10.58,36690710.0,390832225.0,0.1306,1.5123,0,5.270449,0.614804,1.608144,16.774402,1
sh.600000,浦发银行,2020-07-02,10.73,11.05,10.7,11.05,10.74,60951268.0,663308323.0,0.2169,2.8864,0,5.422575,0.63255,1.654562,17.25858,1
sh.600000,浦发银行,2020-07-03,11.08,11.26,11.02,11.19,11.05,82238477.0,916157920.0,0.2926,1.267,0,5.491283,0.640565,1.675527,17.477259,1
sh.600000,浦发银行,2020-07-06,11.3,12.31,11.29,12.2,11.19,149558001.0,1776417981.0,0.5322,9.0259,0,5.986922,0.698381,1.826758,19.054742,1
sh.600000,浦发银行,2020-07-07,12.45,12.69,12.1,12.11,12.2,131469759.0,1621839646.0,0.4678,-0.7377,0,5.942756,0.693229,1.813282,18.914174,1
sh.600000,浦发银行,2020-07-08,12.17,12.44,12.03,12.14,12.11,104879230.0,1282339816.0,0.3732,0.2477,0,5.957478,0.694947,1.817774,18.96103,1
sh.600000,浦发银行,2020-07-09,12.26,12.26,11.94,11.99,12.14,91311738.0,1101713242.0,0.3249,-1.2356,0,5.883868,0.68636,1.795314,18.72675,1
sh.600000,浦发银行,2020-07-10,11.98,12.09,11.55,11.6,11.99,78611864.0,925839420.0,0.2797,-3.2527,0,5.692483,0.664035,1.736918,18.117623,1
sh.600000,浦发银行,2020-07-13,11.6,11.85,11.56,11.66,11.6,96564333.0,1128297577.0,0.3436,0.5172,0,5.721927,0.667469,1.745902,18.211335,1
sh.600000,浦发银行,2020-07-14,11.61,11.69,11.33,11.38,11.66,79944260.0,919482272.0,0.2845,-2.4014,0,5.584522,0.651441,1.703976,17.774013,1
sh.600000,浦发银行,2020-07-15,11.47,11.47,11.14,11.18,11.38,92438310.0,1042128861.0,0.3289,-1.7575,0,5.486376,0.639992,1.674029,17.46164,1
sh.600000,浦发银行,2020-07-16,11.25,11.48,11.2,11.2,11.18,96614162.0,1094090004.0,0.3438,0.1789,0,5.496193,0.641137,1.677025,17.492884,1
sh.600000,浦发银行,2020-07-17,11.37,11.39,11.17,11.27,11.2,68639480.0,771657319.0,0.2442,0.625,0,5.530544,0.645144,1.687506,17.602214,1
sh.600000,浦发银行,2020-07-20,11.32,11.57,11.27,11.52,11.27,78766518.0,901216619.0,0.2803,2.2183,0,5.653227,0.659455,1.72494,17.992681,1
sh.600000,浦发银行,2020-07-21,11.59,11.61,11.4,11.54,11.52,55004587.0,632576750.48,0.1957,0.1736,0,5.663041,0.6606,1.727934,18.023918,1
sh.600000,浦发银行,2020-07-22,11.55,11.75,11.5,11.62,11.54,98687637.0,1147395851.08,0.3512,0.6932,0,5.7023,0.66518,1.739913,18.148867,1
sh.600000,浦发银行,2020-07-23,10.99,10.99,10.61,10.84,11.02,86806896.0,937319747.44,0.3089,-1.6334,0,5.319529,0.620529,1.62312,16.930613,1
sh.600000,浦发银行,2020-07-24,10.78,10.8,10.4,10.42,10.84,72886391.0,769923511.02,0.2593,-3.8745,0,5.113422,0.596487,1.560232,16.274629,1
sh.600000,浦发银行,2020-07-27,10.55,10.55,10.32,10.37,10.42,44655910.0,465608566.02,0.1589,-0.4798,0,5.088885,0.593624,1.552745,16.196536,1
sh.600000,浦发银行,2020-07-28,10.46,10.54,10.35,10.39,10.37,32599274.0,339999710.64,0.116,0.1929,0,5.0987,0.594769,1.55574,16.227774,1
