code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2020-10-09,9.44,9.48,9.4,9.42,9.39,39772687.0,375559366.01,0.1355,0.3195,0,4.958699,0.550576,1.421608,2.092218,1
sh.600000,浦发银行,2020-10-12,9.45,9.63,9.42,9.59,9.42,66671637.0,637356691.4,0.2271,1.8047,0,5.048188,0.560512,1.447264,2.129976,1
sh.600000,浦发银行,2020-10-13,9.58,9.59,9.52,9.54,9.59,28059097.0,267595710.61,0.0956,-0.5214,0,5.021868,0.55759,1.439718,2.118871,1
sh.600000,浦发银行,2020-10-14,9.54,9.56,9.5,9.53,9.54,42969217.0,409511681.66,0.1464,-0.1048,0,5.016604,0.557005,1.438209,2.11665,1
sh.600000,浦发银行,2020-10-15,9.54,9.72,9.53,9.62,9.53,66146732.0,637856656.35,0.2254,0.9444,0,5.06398,0.562266,1.451791,2.136639,1
sh.600000,浦发银行,2020-10-16,9.61,9.77,9.6,9.72,9.62,74850236.0,726361115.91,0.255,1.0395,0,5.11662,0.56811,1.466882,2.158849,1
sh.600000,浦发银行,2020-10-19,9.73,9.93,9.64,9.65,9.72,84532385.0,826077895.19,0.288,-0.7202,0,5.079772,0.564019,1.456318,2.143302,1
sh.600000,浦发银行,2020-10-20,9.63,9.65,9.51,9.58,9.65,46687029.0,446894604.24,0.1591,-0.7254,0,5.042924,0.559928,1.445754,2.127755,1
sh.600000,浦发银行,2020-10-21,9.58,9.7,9.51,9.7,9.58,61622129.0,592503578.52,0.2099,1.2526,0,5.106092,0.566941,1.463864,2.154407,1
sh.600000,浦发银行,2020-10-22,9.67,9.76,9.59,9.65,9.7,47288884.0,456765638.54,0.1611,-0.5155,0,5.079772,0.564019,1.456318,2.143302,1
sh.600000,浦发银行,2020-10-23,9.63,9.79,9.62,9.7,9.65,70954476.0,689493436.85,0.2417,0.5181,0,5.106092,0.566941,1.463864,2.154407,1
sh.600000,浦发银行,2020-10-26,9.72,9.75,9.59,9.6,9.7,52711443.0,508770627.54,0.1796,-1.0309,0,5.053452,0.561097,1.448773,2.132197,1
sh.600000,浦发银行,2020-10-27,9.59,9.59,9.48,9.48,9.6,38062780.0,362632658.54,0.1297,-1.25,0,4.990284,0.554083,1.430663,2.105544,1
sh.600000,浦发银行,2020-10-28,9.48,9.52,9.38,9.4,9.48,45881367.0,432093181.11,0.1563,-0.8439,0,4.948172,0.549407,1.41859,2.087776,1
sh.600000,浦发银行,2020-10-29,9.35,9.45,9.34,9.37,9.4,43707348.0,409990836.38,0.1489,-0.3191,0,4.93238,0.547654,1.414062,2.081113,1
sh.600000,浦发银行,2020-10-30,9.38,9.45,9.25,9.26,9.37,56060864.0,523487861.49,0.191,-1.174,0,4.874476,0.541224,1.397462,2.056682,1
sh.600004,白云机场,2020-10-09,13.72,13.82,13.6,13.64,13.61,12631652.0,173038163.26,0.6104,0.2204,0,78.735385,1.715136,4.56658,-77.667683,1
sh.600004,白云机场,2020-10-12,13.7,13.92,13.59,13.91,13.64,16236019.0,223838580.25,0.7846,1.9795,0,80.29393,1.749086,4.656974,-79.205093,1
