code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2025-04-01,10.43,10.46,10.22,10.35,10.43,63920348.0,659250549.52,0.2178,-0.767,0,6.712664,0.464783,1.779201,-3.432596,1
sh.600000,浦发银行,2025-04-02,10.29,10.56,10.29,10.46,10.35,45625673.0,477144592.57,0.1554,1.0628,0,6.784007,0.469723,1.798111,-3.469078,1
sh.600000,浦发银行,2025-04-03,10.29,10.5,10.29,10.48,10.46,36919313.0,384886879.92,0.1258,0.1912,0,6.796978,0.470621,1.801549,-3.475711,1
sh.600000,浦发银行,2025-04-07,10.27,10.28,9.46,9.65,10.48,142399646.0,1395103301.62,0.4851,-7.9198,0,6.258668,0.433348,1.658869,-3.20044,1
sh.600000,浦发银行,2025-04-08,9.77,10.29,9.75,10.2,9.65,149422915.0,1501459277.52,0.5091,5.6995,0,6.615379,0.458047,1.753416,-3.382848,1
sh.600000,浦发银行,2025-04-09,10.19,10.19,9.86,10.01,10.2,99714563.0,997750442.74,0.3397,-1.8627,0,6.492152,0.449515,1.720754,-3.319834,1
sh.600000,浦发银行,2025-04-10,10.18,10.18,9.91,10.0,10.01,78108087.0,781663685.88,0.2661,-0.0999,0,6.485666,0.449066,1.719035,-3.316518,1
sh.600000,浦发银行,2025-04-11,10.06,10.12,9.92,10.07,10.0,56246196.0,564930748.36,0.1916,0.7,0,6.531066,0.452209,1.731068,-3.339734,1
sh.600000,浦发银行,2025-04-14,10.04,10.22,10.0,10.18,10.07,62154163.0,629562547.75,0.2118,1.0924,0,6.602408,0.457149,1.749978,-3.376215,1
sh.600000,浦发银行,2025-04-15,10.18,10.48,10.17,10.47,10.18,68556308.0,712990091.2,0.2336,2.8487,0,6.790492,0.470172,1.79983,-3.472394,1
sh.600000,浦发银行,2025-04-16,10.45,10.6,10.35,10.6,10.47,74094520.0,777378645.19,0.2524,1.2416,0,6.874806,0.476009,1.822177,-3.515509,1
sh.600000,浦发银行,2025-04-17,10.6,10.75,10.43,10.75,10.6,70420291.0,748750237.38,0.2399,1.4151,0,6.972091,0.482745,1.847963,-3.565257,1
sh.600000,浦发银行,2025-04-18,10.7,10.87,10.66,10.81,10.75,48024169.0,518493333.64,0.1636,0.5581,0,7.011005,0.48544,1.858277,-3.585156,1
sh.600000,浦发银行,2025-04-21,10.78,10.88,10.56,10.57,10.81,50053475.0,533248958.46,0.1705,-2.2202,0,6.855349,0.474662,1.81702,-3.505559,1
sh.600000,浦发银行,2025-04-22,10.56,10.74,10.55,10.71,10.57,46047223.0,491852201.16,0.1569,1.3245,0,6.946148,0.480949,1.841087,-3.551991,1
sh.600000,浦发银行,2025-04-23,10.71,10.75,10.58,10.67,10.71,33992733.0,362271178.0,0.1158,-0.3735,0,6.920206,0.479153,1.83421,-3.538725,1
sh.600000,浦发银行,2025-04-24,10.69,10.85,10.67,10.74,10.67,39754164.0,428435900.07,0.1354,0.656,0,6.965605,0.482296,1.846244,-3.56194,1
sh.600000,浦发银行,2025-04-25,10.75,10.8,10.57,10.59,10.74,45447179.0,483223746.16,0.1548,-1.3966,0,6.86832,0.47556,1.820458,-3.512193,1
sh.600000,浦发银行,2025-04-28,10.6,10.74,10.59,10.74,10.59,48382197.0,517574619.91,0.1648,1.4164,0,6.965605,0.482296,1.846244,-3.56194,1
sh.600000,浦发银行,2025-04-29,10.66,10.87,10.65,10.83,10.74,52112683.0,562869895.53,0.1775,0.838,0,7.023976,0.486338,1.861715,-3.591789,1
sh.600000,浦发银行,2025-04-30,10.82,11.03,10.6,10.96,10.83,92838022.0,1011035958.82,0.3163,1.2004,0,7.080598,0.484149,1.877531,-8.048735,1
sh.600004,白云机场,2025-04-01,9.06,9.09,9.05,9.08,9.04,9426846.0,85545145.9,0.3983,0.4425,0,25.712475,1.188477,3.016551,10.890954,1
sh.600004,白云机场,2025-04-02,9.08,9.1,9.06,9.08,9.08,8000699.0,72616414.92,0.3381,0.0,0,25.712475,1.188477,3.016551,10.890954,1
sh.600004,白云机场,2025-04-03,9.04,9.15,9.03,9.1,9.08,14997309.0,136423770.85,0.6337,0.2203,0,25.769111,1.191095,3.023196,10.914943,1
sh.600004,白云机场,2025-04-07,8.9,8.99,8.34,8.45,9.1,45689786.0,395611706.73,1.9305,-7.1429,0,23.92846,1.106017,2.807253,10.135304,1
