code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2020-03-02,10.95,11.1,10.92,11.04,10.85,39245056.0,432698824.0,0.1396,1.7511,0,5.500619,0.674869,1.699357,-5.375607,1
sh.600000,浦发银行,2020-03-03,11.13,11.23,11.04,11.06,11.04,39332460.0,437422565.0,0.14,0.1812,0,5.510584,0.676091,1.702435,-5.385345,1
sh.600000,浦发银行,2020-03-04,11.01,11.1,10.95,11.03,11.06,34628358.0,381014627.0,0.1232,-0.2713,0,5.495637,0.674257,1.697818,-5.370738,1
sh.600000,浦发银行,2020-03-05,11.08,11.32,11.03,11.32,11.03,73047882.0,819311470.0,0.2599,2.6292,0,5.640127,0.691985,1.742457,-5.511945,1
sh.600000,浦发银行,2020-03-06,11.23,11.28,11.11,11.12,11.32,41587820.0,464404003.0,0.148,-1.7668,0,5.540479,0.679759,1.711671,-5.414561,1
sh.600000,浦发银行,2020-03-09,11.0,11.0,10.75,10.78,11.12,59495242.0,644379973.0,0.2117,-3.0576,0,5.371075,0.658975,1.659336,-5.249008,1
sh.600000,浦发银行,2020-03-10,10.71,10.96,10.7,10.87,10.78,44761737.0,485896696.0,0.1593,0.8349,0,5.415917,0.664477,1.673189,-5.29283,1
sh.600000,浦发银行,2020-03-11,10.93,10.93,10.77,10.77,10.87,31688826.0,343734180.0,0.1128,-0.92,0,5.366093,0.658364,1.657797,-5.244138,1
sh.600000,浦发银行,2020-03-12,10.75,10.75,10.61,10.64,10.77,32632350.0,348157969.0,0.1161,-1.2071,0,5.301321,0.650417,1.637786,-5.180839,1
sh.600000,浦发银行,2020-03-13,10.4,10.73,10.28,10.7,10.64,57457109.0,603756305.0,0.2044,0.5639,0,5.331216,0.654085,1.647022,-5.210054,1
sh.600000,浦发银行,2020-03-16,10.7,10.78,10.5,10.51,10.7,47649924.0,507308318.0,0.1695,-1.7757,0,5.236549,0.64247,1.617775,-5.117539,1
sh.600000,浦发银行,2020-03-17,10.68,10.69,10.29,10.43,10.51,42139008.0,440636619.0,0.1499,-0.7612,0,5.19669,0.63758,1.605461,-5.078585,1
