code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2024-12-02,9.45,9.5,9.37,9.49,9.46,46604260.0,440070881.26,0.1588,0.3171,0,6.33952,0.435234,1.63414,1.14237,1
sh.600000,浦发银行,2024-12-03,9.46,9.65,9.41,9.65,9.49,41926355.0,400570470.59,0.1428,1.686,0,6.446403,0.442572,1.661691,1.161631,1
sh.600000,浦发银行,2024-12-04,9.65,9.78,9.55,9.75,9.65,51193385.0,496410994.99,0.1744,1.0363,0,6.513205,0.447158,1.678911,1.173668,1
sh.600000,浦发银行,2024-12-05,9.68,9.78,9.63,9.64,9.75,29173571.0,282719716.67,0.0994,-1.1282,0,6.439723,0.442113,1.659969,1.160427,1
sh.600000,浦发银行,2024-12-06,9.62,9.79,9.62,9.7,9.64,40629685.0,394516284.96,0.1384,0.6224,0,6.479804,0.444865,1.670301,1.167649,1
sh.600000,浦发银行,2024-12-09,9.65,9.75,9.63,9.66,9.7,32582928.0,315468553.61,0.111,-0.4124,0,6.453083,0.44303,1.663413,1.162834,1
sh.600000,浦发银行,2024-12-10,9.82,9.92,9.71,9.8,9.66,58338643.0,572248613.95,0.1988,1.4493,0,6.546606,0.449451,1.68752,1.179687,1
sh.600000,浦发银行,2024-12-11,9.8,9.84,9.62,9.63,9.8,48762796.0,472263000.42,0.1661,-1.7347,0,6.433043,0.441654,1.658247,1.159223,1
sh.600000,浦发银行,2024-12-12,9.65,9.82,9.59,9.82,9.63,49651526.0,482603362.16,0.1692,1.973,0,6.559967,0.450368,1.690964,1.182095,1
sh.600000,浦发银行,2024-12-13,9.76,9.8,9.6,9.66,9.82,67266875.0,652085646.98,0.2292,-1.6293,0,6.453083,0.44303,1.663413,1.162834,1
sh.600000,浦发银行,2024-12-16,9.62,9.75,9.62,9.64,9.66,34183618.0,331030756.31,0.1165,-0.207,0,6.439723,0.442113,1.659969,1.160427,1
sh.600000,浦发银行,2024-12-17,9.65,9.7,9.5,9.53,9.64,41185694.0,394758764.12,0.1403,-1.1411,0,6.366241,0.437068,1.641027,1.147185,1
