code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2025-09-01,13.68,13.9,13.45,13.49,13.63,116131640.0,1584600426.03,0.3808,-1.0271,0,8.569864,0.604287,2.377252,-5.097449,1
sh.600000,浦发银行,2025-09-02,13.43,13.75,13.39,13.73,13.49,79527127.0,1078332698.35,0.2608,1.7791,0,8.72233,0.615038,2.419546,-5.188137,1
sh.600000,浦发银行,2025-09-03,13.73,13.87,13.61,13.78,13.73,75418875.0,1039563267.56,0.2473,0.3642,0,8.754094,0.617278,2.428357,-5.207031,1
sh.600000,浦发银行,2025-09-04,13.7,13.85,13.5,13.77,13.78,101214019.0,1382067032.72,0.3319,-0.0726,0,8.747741,0.61683,2.426595,-5.203252,1
sh.600000,浦发银行,2025-09-05,13.74,13.78,13.47,13.69,13.77,79038636.0,1081534596.01,0.2592,-0.581,0,8.696919,0.613246,2.412497,-5.173022,1
sh.600000,浦发银行,2025-09-08,13.69,13.98,13.53,13.58,13.69,123553472.0,1702186554.07,0.4051,-0.8035,0,8.627039,0.608319,2.393112,-5.131457,1
sh.600000,浦发银行,2025-09-09,13.69,14.02,13.62,14.02,13.58,117067240.0,1622965820.57,0.3839,3.2401,0,8.90656,0.628029,2.470651,-5.297719,1
sh.600000,浦发银行,2025-09-10,14.06,14.07,13.83,13.97,14.02,83617788.0,1169472183.67,0.2742,-0.3566,0,8.874796,0.625789,2.461839,-5.278826,1
sh.600000,浦发银行,2025-09-11,13.93,14.17,13.88,14.12,13.97,83259271.0,1168876344.11,0.273,1.0737,0,8.970087,0.632508,2.488273,-5.335506,1
sh.600000,浦发银行,2025-09-12,14.14,14.25,13.45,13.6,14.12,137797397.0,1890112473.41,0.4518,-3.6827,0,8.639744,0.609215,2.396637,-5.139014,1
sh.600000,浦发银行,2025-09-15,13.51,13.69,13.37,13.43,13.6,84060835.0,1136419803.5,0.2756,-1.25,0,8.531747,0.6016,2.366679,-5.074777,1
sh.600000,浦发银行,2025-09-16,13.41,13.44,13.13,13.16,13.43,88505780.0,1171744735.83,0.2902,-2.0104,0,8.360223,0.589505,2.319099,-4.972752,1
sh.600000,浦发银行,2025-09-17,13.15,13.25,12.95,12.96,13.16,66621805.0,869297895.15,0.2185,-1.5198,0,8.233168,0.580546,2.283854,-4.897178,1
sh.600000,浦发银行,2025-09-18,12.96,13.01,12.68,12.75,12.96,106507276.0,1365758685.46,0.3492,-1.6204,0,8.09976,0.571139,2.246847,-4.817826,1
sh.600000,浦发银行,2025-09-19,12.69,12.9,12.56,12.81,12.75,79638295.0,1015780801.33,0.2611,0.4706,0,8.137877,0.573827,2.25742,-4.840498,1
sh.600000,浦发银行,2025-09-22,12.78,12.8,12.5,12.54,12.81,49180587.0,620006457.97,0.1613,-2.1077,0,7.966352,0.561732,2.20984,-4.738473,1
sh.600000,浦发银行,2025-09-23,12.51,12.65,12.36,12.45,12.54,77159109.0,962632051.84,0.253,-0.7177,0,7.909178,0.5577,2.19398,-4.704465,1
sh.600000,浦发银行,2025-09-24,12.45,12.54,12.06,12.22,12.45,102755861.0,1255684175.96,0.3369,-1.8474,0,7.763064,0.547397,2.153449,-4.617555,1
sh.600000,浦发银行,2025-09-25,12.23,12.55,12.13,12.43,12.22,128885102.0,1599981440.26,0.4226,1.7185,0,7.896472,0.556804,2.190456,-4.696908,1
sh.600000,浦发银行,2025-09-26,12.37,12.48,11.9,12.25,12.43,84171099.0,1024777755.59,0.276,-1.4481,0,7.782123,0.548741,2.158735,-4.628892,1
