code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2021-07-01,10.01,10.06,9.99,10.03,10.0,36999138.0,370991509.2,0.1261,0.3,0,4.934581,0.542179,1.545563,2.869583,1
sh.600000,浦发银行,2021-07-02,10.01,10.05,9.92,9.93,10.03,51535129.0,513421350.32,0.1756,-0.997,0,4.885382,0.536773,1.530154,2.840973,1
sh.600000,浦发银行,2021-07-05,9.95,9.96,9.85,9.92,9.93,44806863.0,442917699.02,0.1527,-0.1007,0,4.880464,0.536233,1.528614,2.838113,1
sh.600000,浦发银行,2021-07-06,9.91,10.01,9.88,9.99,9.92,37737379.0,375924559.37,0.1286,0.7056,0,4.914903,0.540017,1.5394,2.85814,1
sh.600000,浦发银行,2021-07-07,10.01,10.04,9.94,10.03,9.99,35666988.0,356794175.16,0.1215,0.4004,0,4.934583,0.542179,1.545564,2.869584,1
sh.600000,浦发银行,2021-07-08,10.05,10.05,9.92,9.94,10.03,30745176.0,306373156.41,0.1047,-0.8973,0,4.890304,0.537314,1.531696,2.843835,1
sh.600000,浦发银行,2021-07-09,9.93,10.01,9.9,9.91,9.94,34590087.0,343545046.82,0.1178,-0.3018,0,4.875545,0.535692,1.527073,2.835252,1
sh.600000,浦发银行,2021-07-12,9.96,9.99,9.9,9.91,9.91,33415612.0,332219127.84,0.1138,0.0,0,4.875545,0.535692,1.527073,2.835252,1
sh.600000,浦发银行,2021-07-13,9.94,9.99,9.88,9.96,9.91,34611654.0,344399322.11,0.1179,0.5045,0,4.900144,0.538395,1.534777,2.849557,1
sh.600000,浦发银行,2021-07-14,9.97,9.97,9.8,9.83,9.96,52207557.0,514554736.22,0.1779,-1.3052,0,4.836186,0.531368,1.514745,2.812364,1
sh.600000,浦发银行,2021-07-15,9.83,9.96,9.81,9.94,9.83,45903396.0,454671007.79,0.1564,1.119,0,4.890304,0.537314,1.531696,2.843835,1
sh.600000,浦发银行,2021-07-16,10.01,10.08,9.96,9.98,9.94,45557802.0,455679342.73,0.1552,0.4024,0,4.909983,0.539476,1.537859,2.855279,1
sh.600000,浦发银行,2021-07-19,9.98,10.03,9.85,10.01,9.98,53049438.0,527117554.09,0.1807,0.3006,0,4.924743,0.541098,1.542482,2.863862,1
sh.600000,浦发银行,2021-07-20,10.01,10.02,9.94,9.99,10.01,36834727.0,367615290.53,0.1255,-0.1998,0,4.914903,0.540017,1.5394,2.85814,1
sh.600000,浦发银行,2021-07-21,9.51,9.64,9.51,9.55,9.51,58450876.0,558646899.85,0.1991,0.4206,0,4.698431,0.516232,1.471599,2.732256,1
sh.600000,浦发银行,2021-07-22,9.58,9.72,9.56,9.64,9.55,43977169.0,424674365.99,0.1498,0.9424,0,4.742709,0.521097,1.485467,2.758005,1
sh.600000,浦发银行,2021-07-23,9.6,9.67,9.57,9.58,9.64,30090322.0,289065062.57,0.1025,-0.6224,0,4.71319,0.517854,1.476222,2.740839,1
sh.600000,浦发银行,2021-07-26,9.57,9.58,9.3,9.34,9.58,51742715.0,486767435.16,0.1763,-2.5052,0,4.595115,0.504881,1.439239,2.672175,1
sh.600000,浦发银行,2021-07-27,9.36,9.43,9.09,9.15,9.34,53279860.0,494584132.34,0.1815,-2.0343,0,4.501638,0.49461,1.409961,2.617816,1
sh.600000,浦发银行,2021-07-28,9.16,9.36,9.16,9.21,9.15,46335875.0,428304155.78,0.1579,0.6557,0,4.531157,0.497853,1.419207,2.634982,1
sh.600000,浦发银行,2021-07-29,9.25,9.28,9.1,9.12,9.21,43587733.0,398885079.36,0.1485,-0.9772,0,4.486879,0.492988,1.405338,2.609233,1
sh.600000,浦发银行,2021-07-30,9.13,9.13,9.01,9.03,9.12,35697122.0,323216885.33,0.1216,-0.9868,0,4.4426,0.488123,1.39147,2.583484,1
sh.600004,白云机场,2021-07-01,11.22,11.23,11.1,11.1,11.18,12823566.0,142786236.86,0.6197,-0.7156,0,-76.821849,1.404973,5.155233,60.160278,1
sh.600004,白云机场,2021-07-02,11.1,11.15,10.93,11.0,11.1,19465833.0,213960517.47,0.9407,-0.9009,0,-76.12976,1.392316,5.10879,59.618293,1
sh.600004,白云机场,2021-07-05,11.0,11.02,10.83,10.86,11.0,12459450.0,135699819.6,0.6021,-1.2727,0,-75.160836,1.374595,5.043769,58.859515,1
sh.600004,白云机场,2021-07-06,10.82,10.95,10.81,10.9,10.86,9604953.0,104426119.63,0.4642,0.3683,0,-75.437672,1.379658,5.062346,59.076309,1
sh.600004,白云机场,2021-07-07,10.86,10.9,10.82,10.9,10.9,8024400.0,87212864.83,0.3878,0.0,0,-75.437672,1.379658,5.062346,59.076309,1
sh.600004,白云机场,2021-07-08,10.89,10.89,10.7,10.72,10.9,11049922.0,119025605.62,0.534,-1.6514,0,-74.191912,1.356875,4.978748,58.100737,1
sh.600004,白云机场,2021-07-09,10.66,10.68,10.47,10.57,10.72,18537738.0,195445648.35,0.8958,-1.3993,0,-73.153779,1.337889,4.909083,57.28776,1
sh.600004,白云机场,2021-07-12,10.6,10.64,10.54,10.56,10.57,9217109.0,97609252.04,0.4454,-0.0946,0,-73.08457,1.336623,4.904438,57.233562,1
sh.600004,白云机场,2021-07-13,10.55,10.64,10.52,10.62,10.56,9912101.0,104872190.38,0.479,0.5682,0,-73.499823,1.344217,4.932304,57.558752,1
sh.600004,白云机场,2021-07-14,10.61,10.71,10.54,10.54,10.62,8756400.0,92616569.76,0.4232,-0.7533,0,-72.946152,1.334091,4.89515,57.125165,1
sh.600004,白云机场,2021-07-15,10.5,10.54,10.33,10.42,10.54,11090625.0,115528013.75,0.536,-1.1385,0,-72.115646,1.318903,4.839417,56.474783,1
sh.600004,白云机场,2021-07-16,10.42,10.54,10.4,10.47,10.42,8567911.0,89694476.72,0.414,0.4798,0,-72.46169,1.325231,4.862639,56.745775,1
sh.600004,白云机场,2021-07-19,10.42,10.42,10.14,10.36,10.47,15824806.0,162447191.74,0.7647,-1.0506,0,-71.700392,1.311308,4.811551,56.149593,1
sh.600004,白云机场,2021-07-20,10.26,10.44,10.25,10.27,10.36,7886566.0,81254847.78,0.3811,-0.8687,0,-71.077513,1.299916,4.769752,55.661807,1
sh.600004,白云机场,2021-07-21,10.25,10.3,10.07,10.09,10.27,14915013.0,151535103.65,0.7208,-1.7527,0,-69.831753,1.277133,4.686154,54.686234,1
sh.600004,白云机场,2021-07-22,10.09,10.16,9.99,10.07,10.09,11486715.0,115606293.96,0.5551,-0.1982,0,-69.693335,1.274602,4.676865,54.577838,1
sh.600004,白云机场,2021-07-23,10.05,10.05,9.9,9.92,10.07,14062726.0,140021823.38,0.6796,-1.4896,0,-68.655202,1.255615,4.6072,53.764861,1
sh.600004,白云机场,2021-07-26,9.88,9.88,9.51,9.52,9.92,23296137.0,224116319.99,1.1258,-4.0323,0,-65.886847,1.204986,4.421425,51.596923,1
sh.600004,白云机场,2021-07-27,9.57,9.58,9.3,9.32,9.52,18151350.0,171086335.66,0.8772,-2.1008,0,-64.50267,1.179671,4.328538,50.512954,1
sh.600004,白云机场,2021-07-28,9.29,9.3,8.99,9.04,9.32,25913684.0,235056867.83,1.2523,-3.0043,0,-62.564821,1.14423,4.198496,48.995397,1
sh.600004,白云机场,2021-07-29,9.03,9.17,8.7,8.82,9.04,38383505.0,340075425.64,1.8549,-2.4336,0,-61.042226,1.116384,4.096321,47.803032,1
sh.600004,白云机场,2021-07-30,8.7,8.84,8.58,8.75,8.82,21317800.0,185542145.55,1.0302,-0.7937,0,-60.557764,1.107524,4.06381,47.423642,1
sh.600006,东风股份,2021-07-01,7.32,7.4,7.15,7.16,7.3,51178883.0,370501280.77,2.5589,-1.9178,0,16.762608,1.770241,0.916094,18.103767,1
sh.600006,东风股份,2021-07-02,7.12,7.39,7.1,7.28,7.16,50634260.0,366622970.78,2.5317,1.676,0,17.043545,1.79991,0.931447,18.407182,1
sh.600006,东风股份,2021-07-05,7.45,7.55,7.28,7.44,7.28,61538194.0,456772124.28,3.0769,2.1978,0,17.418129,1.839468,0.951918,18.811736,1
sh.600006,东风股份,2021-07-06,7.36,7.46,7.19,7.35,7.44,53794649.0,393385892.64,2.6897,-1.2097,0,17.207426,1.817216,0.940403,18.584174,1
sh.600006,东风股份,2021-07-07,7.28,7.66,7.19,7.66,7.35,89986617.0,674645482.48,4.4993,4.2177,0,17.933181,1.893861,0.980067,19.367997,1
sh.600006,东风股份,2021-07-08,7.72,7.75,7.5,7.59,7.66,60830118.0,462327686.3,3.0415,-0.9138,0,17.769301,1.876554,0.97111,19.191005,1
sh.600006,东风股份,2021-07-09,7.5,7.89,7.45,7.79,7.59,108742228.0,843854281.09,5.4371,2.635,0,18.23753,1.926002,0.996699,19.696696,1
