code,name,date,open,high,low,close,preclose,volume,amount,turn,pctChg,isST,peTTM,pbMRQ,psTTM,pcfNcfTTM,isTrading
sh.600000,浦发银行,2020-02-03,10.22,10.69,10.22,10.47,11.35,95367382.0,997686058.0,0.3393,-7.7533,0,5.21662,0.640025,1.611618,-5.098062,1
sh.600000,浦发银行,2020-02-04,10.51,10.74,10.48,10.66,10.47,66783767.0,710434836.0,0.2376,1.8147,0,5.311286,0.65164,1.640865,-5.190577,1
sh.600000,浦发银行,2020-02-05,10.69,10.78,10.58,10.7,10.66,45046658.0,481639081.0,0.1603,0.3752,0,5.331216,0.654085,1.647022,-5.210054,1
sh.600000,浦发银行,2020-02-06,10.81,10.86,10.65,10.79,10.7,38023801.0,408101901.0,0.1353,0.8411,0,5.376058,0.659586,1.660875,-5.253877,1
sh.600000,浦发银行,2020-02-07,10.73,10.91,10.67,10.86,10.79,31896956.0,342581621.0,0.1135,0.6487,0,5.410935,0.663865,1.67165,-5.287961,1
sh.600000,浦发银行,2020-02-10,10.76,10.84,10.71,10.77,10.86,34032121.0,366391170.0,0.1211,-0.8287,0,5.366093,0.658364,1.657797,-5.244138,1
sh.600000,浦发银行,2020-02-11,10.82,10.95,10.78,10.86,10.77,34856302.0,378583345.0,0.124,0.8356,0,5.410935,0.663865,1.67165,-5.287961,1
sh.600000,浦发银行,2020-02-12,10.84,10.88,10.76,10.86,10.86,26313927.0,284693716.0,0.0936,0.0,0,5.410935,0.663865,1.67165,-5.287961,1
sh.600000,浦发银行,2020-02-13,10.82,10.88,10.76,10.76,10.86,22630613.0,244794981.0,0.0805,-0.9208,0,5.361111,0.657752,1.656257,-5.239269,1
sh.600000,浦发银行,2020-02-14,10.76,10.88,10.74,10.86,10.76,22360549.0,242102421.0,0.0796,0.9294,0,5.410935,0.663865,1.67165,-5.287961,1
sh.600000,浦发银行,2020-02-17,10.88,11.21,10.86,11.18,10.86,41343320.0,457641227.0,0.1471,2.9466,0,5.570373,0.683427,1.720907,-5.443776,1
sh.600000,浦发银行,2020-02-18,11.09,11.18,11.04,11.06,11.18,30162703.0,334474238.0,0.1073,-1.0733,0,5.510584,0.676091,1.702435,-5.385345,1
